21,15,9,25,39,98,85,91,38,1,84,75,58,95,35,63,49,52,74,90,30,37,87,2,59,99,97,35,6,50,8,62,43,46,47,83,53,28,70,8,49,67,52,49,27,67,26,6,88,56,76,27,57,50,89,96,23,15,38,57,69,91,32,87,68,94,79,83,67,87,41,29,50,85,48,67,63,37,4,13,94,47,39,14,36,75,67,4,92,81,14,93,88,87,20,80,14,81,13,39,50,58,81,40,63,27,83,2,71,62,85,78,44,4,6,58,12,13,50,99,36,79,65,13,89,25,64,62,82,25,13,62,93,16,22,15,40,47,43,44,67,51,92,70,61,99,77,46,80,34,12,60,60,19,77,67,34,17,58,86,70,23,69,70,90,4,74,3,30,76,25,58,85,35,99,31,84,63,50,15,33,2,32,78,58,36,45,46,25,90,5,98,96,13,94,43,23,53,64,47,58,52,13,77,40,27,63,5,65,79,2,74,9,26,35,85,54,32,1,58,68,89,65,55,32,71,31,68,13,80,91,26,52,77,87,8,91,57,8,16,20,80,22,64,20,96,4,78,36,38,29,95,3,31,68,61,21,32,26,47,20,93,93,68,26,78,46,8,12,72,44,9,49,77,98,70,46,73,47,8,60,64,40,39,29,17,26,84,73,13,38,8,93,79,80,86,73,30,78,33,61,98,80,96,76,79,2,75,7,38,34,87,31,48,2,38,60,56,81,75,8,8,64,36,69,95,86,61,11,55,65,81,47,27,66,6,25,74,38,86,83,73,23,38,40,18,21,35,67,35,53,27,11,44,67,58,52,99,78,12,28
87,17,23,31,27,11,14,40,41,55,9,27,27,93,9,50,77,73,77,50,49,43,1,31,50,15,1,37,46,18,97,83,18,8,76,71,91,55,76,18,17,48,54,23,1,93,38,49,31,66,14,61,39,16,17,15,81,38,52,51,7,27,18,71,6,47,37,3,49,44,40,60,89,95,47,81,87,58,65,39,20,3,35,21,78,77,99,69,27,35,94,57,49,52,22,62,50,91,36,71,2,39,98,51,21,33,26,9,38,70,87,23,57,21,4,24,21,87,79,98,37,53,64,32,95,11,33,53,37,32,61,4,44,5,97,84,5,92,75,51,13,82,90,74,61,56,10,80,78,60,71,65,13,14,71,95,84,34,59,97,95,9,62,96,98,10,19,17,12,67,98,1,21,82,79,19,39,88,78,42,70,44,57,35,58,83,69,36,34,52,91,6,69,86,41,97,86,72,42,60,36,33,87,85,84,26,31,53,89,89,34,3,28,67,33,7,37,58,29,84,83,63,29,43,25,8,67,6,4,95,29,80,87,35,85,21,36,45,30,92,78,11,9,81,40,70,40,59,29,68,90,43,86,56,76,93,71,3,83,13,15,48,37,39,5,52,20,27,53,25,36,49,87,5,77,30,93,73,65,22,71,18,75,95,93,65,14,95,91,54,80,93,34,1,51,38,30,52,92,3,96,34,83,27,93,9,45,1,58,63,40,41,16,97,42,81,47,89,76,77,52,20,95,20,30,89,70,93,46,78,18,20,81,37,66,41,14,93,5,60,12,14,22,74,72,35,29,77,9,29,14,42,23,23,44,80,98,58,26,71,97
13,87,94,31,43,90,48,18,14,83,6,77,1,85,7,82,29,78,14,32,91,93,67,7,53,66,35,29,6,39,64,14,40,75,99,23,35,59,84,60,42,8,17,22,55,72,64,58,94,71,78,18,31,11,11,80,42,59,45,56,75,2,37,71,96,84,48,86,93,75,49,3,38,82,88,86,63,45,51,40,19,59,8,94,99,57,21,95,58,23,96,42,68,10,15,90,86,72,15,63,8,42,92,16,95,38,47,83,38,58,89,62,97,77,87,54,23,50,98,61,72,73,81,64,79,36,21,16,69,81,61,79,21,70,42,88,26,66,19,1,61,80,27,47,21,25,28,73,89,13,74,3,32,86,24,86,75,1,44,27,30,31,90,54,14,59,8,70,58,42,8,61,73,77,40,84,55,17,94,29,54,10,6,95,24,18,73,94,68,31,7,26,16,72,92,92,24,59,62,58,51,56,58,91,32,42,32,73,76,19,39,30,79,19,64,90,23,32,50,79,77,90,94,16,28,69,59,16,8,35,34,19,2,53,52,20,70,50,76,42,73,44,46,84,82,47,13,29,94,97,60,42,46,29,78,28,13,42,64,45,15,60,10,61,89,38,80,23,73,46,20,93,40,23,77,60,63,71,9,88,27,24,92,88,26,19,87,39,54,13,42,5,51,98,88,77,81,89,77,91,20,90,22,30,42,78,26,84,79,62,95,37,10,58,53,69,19,73,96,65,74,78,52,44,80,58,56,38,43,48,99,25,72,55,57,85,59,18,56,12,24,56,71,78,40,30,34,10,83,55,56,62,73,57,50,77,10,52,42,35,32
3,4,34,69,10,76,15,85,31,61,75,52,8,40,21,8,12,81,32,37,16,82,93,73,68,32,6,59,49,54,79,31,91,36,42,2,18,92,45,73,39,94,44,91,92,47,61,17,32,12,49,42,31,58,2,59,55,38,29,24,19,17,40,27,21,55,82,60,14,95,69,67,90,51,91,33,16,81,43,48,75,95,71,44,1,53,49,32,42,48,79,19,67,18,38,62,72,72,4,83,55,16,25,72,91,58,75,88,72,10,61,10,22,75,26,86,45,87,7,74,63,96,30,46,72,32,82,38,23,63,53,44,68,42,74,7,56,80,25,77,62,91,88,45,8,13,69,54,13,37,93,4,61,11,34,10,17,56,28,2,47,20,4,45,77,53,78,97,25,2,78,12,84,22,77,59,92,57,92,86,63,38,90,46,91,21,82,18,3,20,50,71,72,35,23,46,85,90,15,25,20,35,80,50,54,8,45,75,22,65,47,41,62,30,14,3,64,16,22,29,5,88,63,35,74,69,74,5,13,95,97,62,78,62,50,92,42,2,99,33,19,30,1,66,26,15,79,63,58,40,37,51,10,44,70,62,58,7,96,60,65,85,35,61,2,97,92,85,94,68,31,51,35,92,22,96,69,28,54,15,26,21,64,35,65,62,92,44,50,43,11,92,5,29,22,52,79,3,54,57,7,56,35,33,55,54,49,72,88,72,79,24,44,81,32,20,82,18,34,71,53,40,52,38,65,54,70,11,96,98,87,3,22,33,55,85,59,57,16,78,79,92,51,43,48,56,28,51,67,16,85,52,27,70,85,81,35,19,19,47,71
10,16,21,23,7,39,32,22,67,29,91,10,20,85,3,59,3,3,9,3,36,56,43,64,38,58,81,34,90,94,81,14,76,25,62,75,77,94,28,27,36,98,62,57,34,60,15,8,57,9,14,33,32,38,74,26,93,37,45,68,50,52,65,6,50,30,44,79,57,47,55,60,26,55,19,73,46,16,25,28,60,69,3,46,7,44,61,27,2,4,29,80,53,38,41,82,66,74,65,51,18,21,88,75,25,57,54,85,62,51,16,85,94,95,26,33,91,92,3,43,62,51,53,99,69,79,49,41,14,89,49,79,7,48,50,11,20,90,40,40,79,52,92,41,47,93,68,99,62,81,41,73,47,98,29,69,63,34,97,19,33,82,5,4,16,64,54,38,77,10,94,70,92,86,7,57,32,67,3,72,13,17,20,25,67,17,45,40,71,39,66,71,68,86,2,69,31,23,95,35,26,76,41,98,37,44,14,62,47,57,41,16,48,51,32,47,53,13,9,6,85,75,15,69,76,7,60,58,22,81,15,78,50,71,60,73,15,65,70,80,78,1,33,50,2,19,13,76,4,15,12,51,49,99,94,65,44,16,72,66,25,43,21,20,15,23,33,57,49,4,72,41,98,77,5,57,58,18,32,68,47,27,99,62,86,84,1,1,62,9,95,93,95,17,69,7,29,98,27,97,7,40,41,16,28,41,49,75,90,87,8,70,53,9,76,59,13,76,53,41,22,44,90,93,71,32,78,6,48,88,31,71,58,55,83,54,76,63,80,73,61,15,51,11,83,83,23,29,2,29,88,34,92,14,47,60,96,22,94,1,52
26,5,15,62,43,35,92,80,81,1,82,63,53,93,84,9,35,78,69,19,23,42,80,50,64,88,69,39,57,7,68,50,99,50,94,3,55,61,39,95,70,20,58,69,99,68,68,85,18,52,58,8,43,2,54,27,27,53,25,36,4,46,87,65,40,79,6,97,17,81,58,78,85,96,40,53,69,2,12,83,45,62,74,27,5,60,37,4,9,11,41,55,93,26,33,2,95,1,94,90,93,15,38,57,93,54,16,53,7,24,78,44,16,4,13,94,2,20,45,50,4,35,53,37,36,85,99,49,17,93,14,8,55,59,93,95,69,79,61,47,36,51,42,77,86,87,63,92,45,62,38,39,25,30,47,99,38,83,89,48,97,69,81,10,35,23,74,48,27,10,12,29,47,42,41,77,17,3,91,64,40,14,2,61,46,38,33,47,11,35,3,45,40,20,95,95,79,2,17,97,65,52,99,66,12,82,53,9,47,78,19,43,56,51,58,23,43,50,17,58,1,22,20,21,35,26,48,82,6,58,76,70,18,74,54,52,60,21,61,44,92,85,24,29,17,8,41,9,10,40,78,14,6,74,25,79,4,45,5,41,43,71,59,38,68,58,70,28,61,3,57,86,84,24,30,48,28,5,89,92,15,95,71,75,46,39,48,20,93,94,32,52,76,25,7,24,49,11,89,68,20,14,40,76,8,94,15,68,78,21,86,12,43,42,93,9,58,40,45,95,54,77,19,3,21,12,39,62,55,76,24,84,97,98,84,42,88,72,50,80,18,58,9,57,67,9,76,75,71,60,89,45,32,73,61,74,42,93,9,84,17
92,52,61,33,96,57,83,6,64,98,83,86,86,2,25,19,47,77,13,75,32,48,19,42,28,88,82,88,65,21,27,41,5,80,78,97,46,24,33,54,78,63,20,20,95,66,2,46,4,50,26,91,41,31,83,1,95,39,48,26,41,24,32,3,76,15,53,52,75,92,42,85,18,79,76,26,23,97,5,30,23,25,72,12,10,55,21,76,53,33,88,50,47,17,76,44,42,85,68,9,83,37,66,25,98,88,70,8,30,26,41,48,98,60,19,48,72,70,54,81,11,45,42,54,31,53,22,3,25,69,47,36,74,2,29,56,18,35,38,40,74,88,60,90,26,50,14,13,58,2,22,71,20,95,24,96,27,11,8,16,16,35,1,52,2,89,21,91,46,65,53,24,34,66,35,16,85,28,7,94,85,88,15,84,92,29,91,20,95,51,96,24,1,92,96,43,71,89,49,35,23,51,81,90,89,79,13,34,40,81,29,28,1,19,79,56,45,98,67,35,56,89,22,69,19,40,6,91,59,64,41,7,51,31,33,58,93,72,66,40,84,24,3,75,67,72,19,24,54,63,36,2,6,45,34,82,10,35,16,19,57,31,74,7,47,98,44,49,8,16,27,20,76,26,75,63,9,36,80,70,99,84,16,84,48,48,73,95,44,8,44,6,42,26,55,50,7,80,12,84,92,84,40,48,82,60,29,50,93,59,63,10,87,28,13,1,21,50,90,95,68,29,31,90,20,74,36,79,63,21,84,60,44,92,78,83,77,75,43,85,87,8,82,60,57,13,55,36,65,45,39,91,84,70,44,12,5,16,97,1,74
29,91,31,26,22,98,99,75,26,17,71,93,49,54,7,57,39,26,82,4,86,43,37,33,71,10,99,17,57,57,89,12,95,94,20,4,15,28,74,70,62,39,63,17,34,10,43,12,64,38,14,71,68,30,37,43,92,78,94,60,90,53,82,88,44,55,75,69,63,87,29,47,94,16,57,98,89,65,10,49,73,42,65,90,85,6,17,32,74,46,56,33,72,81,73,53,93,39,46,67,2,74,9,91,77,35,23,18,77,32,62,45,83,23,29,16,5,43,27,74,24,89,49,44,34,1,96,41,63,51,70,8,28,31,55,72,38,41,60,53,16,90,59,77,71,40,60,44,41,6,49,24,56,24,81,45,6,13,68,35,90,47,23,17,21,59,73,38,82,43,85,37,9,84,57,13,17,6,82,7,93,61,80,89,88,12,65,53,50,62,71,20,26,52,1,83,16,49,13,66,65,18,45,5,29,45,53,64,52,24,74,72,32,33,62,53,82,97,47,85,39,31,57,92,55,61,80,60,80,62,70,24,32,60,26,34,46,67,52,54,7,20,7,66,26,76,84,37,99,7,1,78,95,16,17,62,54,12,77,50,99,46,71,9,6,50,27,42,32,1,71,19,65,90,52,95,52,10,38,2,88,34,73,25,41,56,63,26,28,75,19,4,97,95,52,35,74,41,38,19,5,64,91,64,98,58,90,44,72,61,9,63,97,99,54,3,82,77,68,67,33,26,32,81,77,19,68,12,13,74,19,96,35,31,67,70,90,41,58,35,61,96,51,45,88,75,32,78,16,42,52,87,40,68,47,65,43,91,32,51,85
35,50,74,51,33,23,75,96,83,18,2,69,13,25,81,83,98,41,1,34,10,43,69,77,21,41,98,28,43,86,48,90,29,88,87,2,3,70,1,22,9,9,95,87,57,19,96,30,73,63,36,16,91,67,51,1,52,10,54,68,18,66,75,96,11,7,84,27,43,98,78,23,29,9,32,24,33,93,89,7,1,32,24,96,95,55,2,99,29,69,59,33,29,78,87,8,51,56,52,36,52,50,8,32,57,77,78,52,65,30,64,63,64,98,88,86,28,49,67,6,10,5,40,70,52,8,56,70,79,23,73,3,86,26,4,27,55,27,65,90,65,81,1,22,44,24,26,82,7,12,68,57,86,39,96,97,97,47,60,42,80,84,42,84,39,88,18,68,44,3,79,29,44,29,69,51,53,16,83,84,28,68,17,38,95,23,79,27,63,25,17,79,57,98,75,68,30,24,28,71,29,3,27,53,99,13,53,34,65,25,80,59,39,44,45,98,87,40,6,61,65,58,49,84,66,44,59,69,62,23,42,21,13,49,7,31,73,84,30,60,56,33,20,25,75,86,80,17,60,47,96,59,84,41,10,45,85,79,79,55,12,7,70,97,63,22,17,2,84,50,84,37,65,18,60,86,11,54,5,4,41,14,60,20,75,28,70,66,87,24,62,89,11,65,83,29,11,95,46,88,85,88,50,57,1,90,68,36,84,39,47,35,23,97,63,87,2,43,47,87,92,7,23,20,12,29,65,86,46,36,31,1,45,11,84,63,98,70,34,53,23,25,16,43,30,76,10,94,81,61,93,17,76,35,29,28,5,75,59,79,67
19,55,20,40,72,6,50,11,28,24,12,59,98,62,27,88,49,25,78,54,56,94,95,61,39,51,28,94,45,45,62,25,61,43,61,15,50,79,47,39,93,18,21,43,28,20,24,86,26,26,35,76,2,49,89,43,78,14,68,81,6,27,64,7,4,81,39,3,37,39,69,30,31,19,79,9,1,5,19,92,51,66,2,62,2,29,63,57,15,98,51,65,45,21,14,51,94,3,11,47,80,5,5,1,60,21,75,66,9,53,23,11,56,26,39,15,91,74,16,19,33,91,57,43,53,30,12,67,38,85,98,68,44,81,83,20,73,81,83,41,73,18,67,34,97,60,76,64,18,26,70,93,67,61,29,41,69,90,93,43,64,31,98,69,90,9,34,9,76,27,99,63,82,56,13,3,41,66,65,6,84,8,72,2,55,2,56,57,21,24,43,31,6,32,72,51,30,50,65,59,90,78,22,90,84,13,56,65,28,36,50,14,14,75,13,11,87,2,70,45,10,74,99,37,42,95,81,65,57,1,8,89,63,53,2,81,9,96,62,97,86,6,46,31,92,96,55,81,61,85,78,99,91,38,95,90,53,67,95,58,35,56,51,42,55,20,14,31,6,38,76,63,93,33,22,71,37,19,96,80,88,52,99,93,24,85,45,32,7,65,84,20,72,98,30,73,64,1,4,76,77,51,95,60,67,9,28,17,92,10,48,38,98,57,51,65,85,32,38,43,84,96,92,57,58,98,67,43,57,75,49,96,49,61,89,43,96,6,19,5,78,19,97,74,45,31,87,33,72,31,64,84,36,72,72,52,45,49,49,41,19
24,98,82,95,37,43,47,73,40,65,85,51,25,82,82,64,69,94,14,49,23,69,54,65,82,1,88,54,65,26,45,32,85,22,88,4,18,51,41,5,92,94,69,14,14,86,4,3,59,77,42,28,81,29,66,62,28,90,51,73,23,83,59,61,30,30,67,35,11,39,71,22,26,49,27,4,60,21,90,33,44,5,71,36,98,18,65,69,47,53,84,94,41,73,92,66,92,17,52,42,85,5,53,88,74,90,30,8,12,35,9,9,85,44,68,35,34,95,60,65,18,1,13,67,8,60,11,43,65,33,45,43,81,62,35,17,14,79,3,89,78,75,31,5,68,68,7,4,44,26,78,6,33,5,40,12,74,95,15,56,26,2,90,43,99,63,76,92,33,54,60,63,93,38,25,37,10,89,40,8,17,49,43,15,72,77,15,70,97,25,47,8,43,67,95,77,14,58,66,98,4,42,75,17,19,72,32,79,41,46,17,34,8,47,27,65,72,51,9,36,45,74,88,36,33,95,14,11,10,5,57,54,47,64,55,12,25,21,4,63,71,80,29,21,33,79,30,34,47,27,22,66,13,50,24,48,85,62,86,78,16,55,10,95,15,38,9,50,45,92,88,26,23,34,37,56,89,90,56,66,4,16,12,3,47,79,94,67,89,43,63,79,35,79,49,89,98,30,86,71,32,34,25,29,87,39,24,5,33,19,35,17,61,21,97,44,81,81,84,63,84,31,51,29,16,2,82,44,11,48,17,20,33,18,59,82,62,13,44,27,67,95,99,37,46,82,99,63,25,71,41,65,39,71,84,39,63,68,88,4,29
89,71,19,75,94,74,97,39,61,46,5,98,43,87,57,68,29,58,5,39,92,85,4,44,57,14,88,85,74,43,54,94,36,26,12,86,60,91,21,74,57,84,62,64,67,30,76,61,85,53,58,95,31,25,66,49,45,92,15,68,53,23,48,14,80,12,44,82,81,41,9,73,15,69,86,70,95,21,50,69,50,35,32,27,3,7,73,37,67,68,38,88,4,7,6,83,92,61,4,16,28,98,28,36,66,59,99,98,80,15,91,37,33,69,32,42,62,5,49,61,26,2,54,76,95,49,33,77,2,32,11,30,25,88,63,57,80,78,21,87,65,46,79,38,32,11,94,28,85,31,2,31,75,13,3,83,23,76,88,28,21,80,79,9,61,83,66,18,91,40,80,35,6,28,41,12,49,50,88,73,30,87,94,25,21,1,12,84,15,47,39,44,50,55,48,69,19,68,90,26,50,25,12,81,83,2,18,17,58,72,31,3,2,3,30,10,3,47,46,64,63,15,96,62,39,84,20,48,38,45,1,80,28,78,50,60,90,62,54,88,3,30,66,97,76,92,66,8,96,8,60,6,86,62,73,85,3,35,86,71,98,71,47,71,61,11,57,93,30,11,55,59,53,67,61,68,88,21,70,88,2,96,87,14,83,20,31,19,23,13,97,93,10,19,72,73,70,88,3,34,34,91,64,75,71,9,28,63,29,47,98,34,78,38,91,41,5,86,42,56,75,70,19,14,53,72,22,97,75,12,97,73,73,64,28,82,76,11,26,74,63,33,30,69,87,70,43,86,11,43,60,82,23,57,88,90,17,99,64,23,20
56,57,59,17,89,93,81,3,61,40,94,16,79,23,10,34,56,93,9,22,61,45,21,95,47,97,42,36,1,19,7,73,93,95,57,10,14,75,93,3,95,39,76,29,90,63,71,39,84,73,83,73,88,27,55,34,42,81,30,38,18,57,24,27,83,23,29,55,32,77,37,52,91,98,25,84,72,48,21,12,91,48,73,45,81,27,24,21,58,56,71,76,98,11,72,99,88,96,50,26,99,2,55,37,98,6,81,33,11,72,8,21,2,86,11,94,5,41,29,98,91,35,93,66,78,69,76,43,52,93,49,88,48,30,21,25,99,13,84,75,26,95,40,19,84,30,19,17,69,54,19,30,92,56,6,53,96,2,73,78,52,25,74,41,21,89,71,12,49,73,97,60,29,64,80,9,75,18,82,48,62,13,61,84,6,9,3,50,14,40,89,12,8,3,75,64,67,78,77,31,38,29,72,91,18,35,52,18,10,93,66,18,4,76,57,20,39,50,98,58,54,15,40,96,35,18,48,91,70,11,30,21,3,80,98,91,58,54,10,45,4,44,57,5,60,88,53,36,24,95,7,42,61,41,20,6,27,76,54,79,56,91,21,37,82,45,53,52,20,2,25,26,86,97,44,98,46,90,67,59,46,76,69,52,48,59,82,41,1,57,33,16,82,99,74,65,45,88,85,2,69,53,24,5,1,15,19,54,32,54,11,12,36,12,4,96,27,95,70,20,26,34,85,22,59,54,28,90,60,66,3,14,51,65,20,12,14,67,39,71,30,17,28,65,76,28,47,64,86,69,68,46,44,44,51,32,17,76,40,97,47
73,87,11,96,92,44,54,65,41,55,95,33,26,87,39,85,89,70,13,60,88,84,88,96,95,4,38,29,99,54,23,98,74,90,39,87,38,89,22,25,21,35,3,86,9,38,88,24,95,93,15,17,88,36,29,76,36,53,64,31,60,45,7,13,44,1,89,16,14,31,80,63,1,69,71,58,52,64,73,71,86,40,98,49,48,12,85,8,88,30,21,80,35,98,10,61,3,98,40,83,15,5,90,92,28,21,43,99,5,72,19,59,81,30,89,50,94,4,65,84,60,32,10,91,23,76,93,17,91,42,18,65,72,1,97,12,91,82,57,4,85,6,21,33,5,55,73,44,67,40,51,61,81,94,94,33,94,21,76,87,24,20,33,7,71,20,90,72,56,89,56,55,94,75,72,77,78,21,43,59,99,65,12,84,35,97,8,57,66,73,27,68,11,47,18,63,26,10,59,69,51,43,69,58,37,24,90,58,8,14,12,85,35,79,97,75,22,22,71,33,21,96,74,64,34,94,12,94,37,41,49,85,14,25,36,64,69,96,51,25,57,17,13,60,94,97,54,80,80,59,17,59,31,11,73,21,47,78,4,81,98,60,95,39,76,32,77,18,32,48,34,34,71,10,52,30,52,95,59,3,90,89,27,8,81,6,79,6,20,40,83,77,49,93,43,50,11,36,81,87,64,52,45,68,5,52,12,97,13,85,14,30,37,95,51,83,18,56,82,96,63,47,9,14,41,28,11,37,4,85,28,15,44,15,61,74,69,60,70,74,19,12,72,61,18,52,66,36,38,53,5,24,20,71,88,44,3,73,50,81,92
85,17,94,27,62,80,72,92,61,61,36,5,70,21,87,83,90,65,24,21,79,81,96,6,35,39,75,38,48,69,95,50,73,99,66,33,10,33,46,50,94,15,52,57,33,71,35,11,35,40,60,14,98,46,16,19,63,44,17,11,63,53,15,80,77,44,63,63,56,54,49,83,2,19,37,74,33,24,42,47,25,1,61,63,97,67,84,52,77,20,75,40,29,30,14,30,24,95,41,96,15,70,78,24,10,32,6,16,52,10,30,2,66,13,44,4,26,23,24,28,57,17,62,50,72,44,64,1,86,5,60,85,43,50,73,7,73,35,16,14,61,37,29,92,97,94,5,59,74,25,91,95,14,4,49,9,62,99,87,19,18,37,53,90,66,37,17,51,11,29,88,10,73,88,70,42,30,10,16,52,77,49,91,91,63,40,56,39,97,12,59,24,33,29,11,61,13,16,4,65,72,83,90,30,59,87,32,25,50,11,46,35,74,55,55,36,33,45,31,61,44,52,76,32,36,59,88,65,66,92,32,82,60,52,47,62,11,41,97,15,24,41,8,52,9,69,84,28,6,4,62,82,73,72,15,12,55,1,89,96,33,16,86,84,29,7,49,49,75,39,7,65,12,21,60,47,42,96,76,90,84,78,49,32,30,6,43,69,22,34,92,89,29,13,9,17,76,42,42,58,70,76,29,65,65,54,43,52,4,32,59,7,86,84,38,50,72,74,74,94,66,13,33,46,88,98,78,15,7,9,27,97,74,88,91,93,73,46,64,83,16,77,80,29,84,97,16,1,69,79,3,26,72,32,31,23,42,37,22,64,24
47,99,84,93,47,54,54,91,2,80,11,40,13,93,21,14,24,46,89,22,2,76,38,96,99,49,65,69,26,82,64,34,45,57,70,82,41,6,83,22,20,9,60,31,69,16,86,36,29,30,57,50,6,8,75,45,16,65,67,58,73,34,22,11,56,57,96,73,96,5,90,72,12,45,72,60,34,70,49,2,65,52,63,78,69,97,50,37,93,12,97,20,14,46,80,83,49,92,83,62,59,6,70,39,2,47,3,24,15,22,49,28,49,63,58,49,33,4,58,80,54,66,63,22,81,10,87,76,4,67,86,58,38,79,5,77,93,7,24,68,5,65,71,84,52,16,26,48,78,21,10,17,1,47,69,10,77,55,17,34,18,63,14,98,2,15,52,41,7,4,94,76,10,47,89,23,32,27,91,45,71,35,54,61,91,37,47,83,73,93,29,6,93,37,22,24,69,77,17,33,2,50,29,62,80,74,51,5,74,41,82,14,47,49,27,31,83,99,87,96,12,32,95,61,82,2,47,25,24,57,36,31,78,38,47,99,71,45,2,40,5,55,69,70,90,61,45,64,40,87,28,4,40,8,73,46,59,54,84,88,84,57,18,9,28,47,73,88,9,89,74,28,81,79,24,82,24,78,31,94,79,58,54,27,63,8,45,61,33,45,85,41,70,71,67,79,18,36,30,54,70,52,62,5,41,38,29,67,84,72,54,9,60,97,77,35,7,96,55,68,74,99,34,90,16,91,40,14,24,7,10,92,62,87,56,51,11,58,92,21,90,88,31,60,7,20,48,43,31,67,61,76,72,56,1,38,23,47,42,21,1
54,90,26,17,97,11,29,25,92,87,43,13,66,89,28,86,97,24,28,63,36,75,35,88,56,29,76,15,31,77,39,65,6,39,47,12,90,39,98,2,89,79,37,51,81,1,89,58,85,94,6,63,17,18,48,35,87,9,49,18,94,21,97,91,71,39,40,25,17,69,33,65,66,55,91,94,80,32,67,39,35,60,95,16,31,52,25,38,49,24,67,93,67,39,45,10,45,74,58,40,98,74,62,77,24,39,27,77,51,16,49,36,95,16,68,58,66,11,97,28,98,10,34,93,73,99,80,56,25,11,18,32,25,72,45,96,73,63,26,20,31,63,70,84,14,42,65,56,20,33,86,91,24,34,94,93,97,98,85,21,50,21,87,43,62,19,68,14,32,46,28,55,97,24,83,51,38,23,76,67,71,2,46,16,69,58,46,81,99,60,76,99,77,62,61,34,97,34,61,95,51,15,28,15,50,3,97,43,13,48,38,52,17,32,42,44,28,41,3,49,19,26,21,26,2,82,83,98,90,15,56,45,24,47,86,21,29,99,41,15,8,66,30,8,49,84,77,35,21,6,75,10,10,17,43,52,5,55,36,81,39,97,92,40,23,80,78,90,49,46,37,35,91,51,13,89,83,65,74,64,58,9,74,16,31,74,30,80,36,98,89,74,18,81,40,61,63,90,33,68,80,88,31,14,96,47,76,36,20,33,22,6,29,26,73,7,97,36,35,9,78,33,29,22,88,16,8,56,58,6,6,97,22,52,49,50,69,67,19,82,36,47,20,67,84,71,19,10,46,51,1,65,13,28,10,61,90,69,76,19,74
27,77,5,95,97,16,70,76,73,82,20,24,23,16,62,44,92,51,46,98,85,71,56,19,78,90,33,9,20,13,67,70,99,68,11,99,64,11,14,25,80,82,36,20,5,16,29,78,86,62,14,37,13,79,10,87,35,83,18,51,32,56,83,43,71,70,85,68,24,72,15,19,22,58,96,59,65,95,65,80,57,96,69,79,34,41,8,27,93,13,19,1,9,86,58,78,13,87,93,14,79,14,74,2,80,47,42,93,41,84,28,74,79,62,73,38,96,94,16,6,98,11,29,80,50,24,65,64,43,16,43,3,73,5,84,68,53,76,56,59,68,75,67,51,35,61,9,9,55,72,12,92,62,39,45,17,53,75,86,71,34,99,59,65,79,29,78,13,33,72,11,23,53,7,90,10,2,40,1,74,82,67,90,59,66,6,18,67,5,96,70,36,80,55,33,7,61,77,3,66,50,14,69,73,61,9,99,84,20,29,12,78,89,86,64,13,73,57,86,88,71,37,16,95,3,89,55,66,78,96,20,60,65,1,39,82,62,64,56,24,70,28,17,8,83,55,10,99,14,13,2,64,13,51,92,91,38,29,13,10,36,75,12,9,14,59,4,25,79,72,35,13,30,20,29,93,8,36,50,47,65,91,75,37,86,15,18,54,63,64,10,86,29,52,2,9,80,40,73,10,64,63,66,13,94,69,15,73,93,79,23,85,52,3,29,31,59,45,48,12,38,46,10,24,48,75,81,44,53,7,19,10,6,73,23,94,29,94,62,64,84,31,59,39,73,37,18,1,43,50,91,10,60,78,8,55,27,69,28,29,35
12,66,79,26,89,95,16,15,58,8,25,6,86,84,33,47,88,12,27,6,21,32,5,41,49,22,49,62,93,78,85,60,93,81,4,55,83,17,55,25,30,82,1,90,16,88,96,23,95,52,85,14,46,1,84,62,17,36,93,79,60,53,91,24,46,30,60,58,7,82,87,15,88,87,54,43,97,81,57,64,22,86,54,67,31,99,20,28,95,17,19,38,70,56,98,9,83,19,54,59,58,45,76,18,17,33,43,72,67,90,32,86,68,51,13,64,53,1,57,66,58,88,25,29,93,9,61,15,35,17,75,47,44,10,89,60,67,24,77,44,83,43,22,28,30,43,82,82,70,79,48,73,39,20,60,97,47,24,16,87,87,93,79,61,47,91,47,55,36,63,91,6,44,92,2,93,42,50,95,97,86,34,18,63,34,92,68,56,67,77,4,83,15,21,93,61,80,42,60,93,38,74,74,81,57,33,72,63,85,32,42,46,49,11,84,40,62,31,91,44,24,69,66,38,1,8,61,81,94,36,17,89,68,35,10,85,27,3,17,75,26,42,12,42,45,70,16,87,30,31,66,20,26,73,85,26,27,48,44,52,1,66,97,30,18,88,45,67,79,47,30,4,98,4,51,7,87,25,21,74,41,50,76,25,49,22,55,67,29,32,30,36,9,76,79,10,98,36,34,33,1,18,84,8,58,51,29,32,5,89,7,60,30,78,59,12,52,48,3,94,34,84,2,81,83,26,4,86,88,84,4,43,60,36,52,80,38,90,12,3,96,25,38,75,12,78,80,97,77,76,8,17,8,9,27,62,28,19,1,85,15
